Sales ID,Order ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit
114867-10002645-1,CA-2013-114867,24/12/2013,29/12/2013,Standard Class,1499.97,5,0.4,-374.99
164644-10003123-2,US-2011-164644,22/07/2011,24/07/2011,Second Class,26.632,1,0.2,1.33
137393-10001617-4,CA-2013-137393,07/05/2013,11/05/2013,Standard Class,41.6,4,0,14.14
120145-10003862-6,US-2011-120145,28/11/2011,03/12/2011,Standard Class,64.02,6,0,29.45
144785-10001573-6,CA-2013-144785,19/04/2013,24/04/2013,Standard Class,6.99,3,0,2.03
144785-10004290-6,CA-2013-144785,19/04/2013,24/04/2013,Standard Class,6.84,1,0,1.85
130113-10000046-3,CA-2012-130113,27/12/2012,31/12/2012,Standard Class,323.1,2,0,61.39
130113-10003505-6,CA-2012-130113,27/12/2012,31/12/2012,Standard Class,668.16,9,0.2,75.17
122770-10004559-8,CA-2014-122770,14/12/2014,19/12/2014,Standard Class,8.64,3,0,4.23
122770-10003172-3,CA-2014-122770,14/12/2014,19/12/2014,Standard Class,38.88,6,0,18.66
122770-10001473-2,CA-2014-122770,14/12/2014,19/12/2014,Standard Class,201.04,8,0,54.28
122770-10000232-1,CA-2014-122770,14/12/2014,19/12/2014,Standard Class,12.96,2,0,6.35
118668-10000682-1,CA-2014-118668,03/01/2014,05/01/2014,Second Class,16.59,1,0,5.81
116498-10003405-3,CA-2014-116498,31/05/2014,04/06/2014,Standard Class,35.1,6,0,10.18
130603-10000301-1,US-2014-130603,01/10/2014,07/10/2014,Standard Class,11.646,9,0.8,-17.47
135986-10001534-3,US-2014-135986,21/06/2014,28/06/2014,Standard Class,32.4,5,0,15.55
135986-10003691-5,US-2014-135986,21/06/2014,28/06/2014,Standard Class,503.96,4,0,125.99
140536-10001545-7,CA-2014-140536,05/04/2014,06/04/2014,First Class,7.04,4,0,2.04
130183-10001811-6,CA-2012-130183,13/11/2012,17/11/2012,Standard Class,613.9992,3,0.32,-18.06
107902-10001837-4,CA-2012-107902,28/08/2012,02/09/2012,Standard Class,470.36,11,0,122.29
130148-10000551-3,CA-2014-130148,25/09/2014,29/09/2014,Second Class,31.08,6,0,15.23
130148-10001574-7,CA-2014-130148,25/09/2014,29/09/2014,Second Class,7.3,2,0,2.19
151260-10002892-7,US-2013-151260,12/12/2013,15/12/2013,First Class,73.536,4,0.2,9.19
144281-10003930-4,CA-2011-144281,10/06/2011,15/06/2011,Second Class,491.55,5,0,240.86
122511-10001037-3,CA-2013-122511,12/03/2013,12/03/2013,Same Day,30.336,4,0.2,9.48
154116-10004569-2,CA-2014-154116,16/12/2014,20/12/2014,Standard Class,22.83,3,0,10.73
154116-10000027-5,CA-2014-154116,16/12/2014,20/12/2014,Standard Class,54.32,4,0,16.30
154116-10000675-1,CA-2014-154116,16/12/2014,20/12/2014,Standard Class,196.776,3,0.2,14.76
105291-10003059-3,CA-2013-105291,31/10/2013,05/11/2013,Standard Class,3.62,2,0,1.19
147032-10003256-1,CA-2014-147032,01/08/2014,05/08/2014,Standard Class,11.54,1,0,5.54
147032-10003656-8,CA-2014-147032,01/08/2014,05/08/2014,Standard Class,849.95,5,0,390.98
147032-10002897-1,CA-2014-147032,01/08/2014,05/08/2014,Standard Class,11.01,3,0,5.39
125990-10004826-3,CA-2014-125990,20/10/2014,24/10/2014,Standard Class,39.624,3,0.2,13.87
161746-10004626-2,CA-2013-161746,22/10/2013,28/10/2013,Standard Class,242.136,3,0.2,12.11
161746-10000390-1,CA-2013-161746,22/10/2013,28/10/2013,Standard Class,12.39,3,0,5.70
161746-10003731-1,CA-2013-161746,22/10/2013,28/10/2013,Standard Class,19.96,2,0,5.59
161746-10002743-3,CA-2013-161746,22/10/2013,28/10/2013,Standard Class,340.92,3,0,3.41
114251-10001468-2,CA-2011-114251,05/11/2011,10/11/2011,Standard Class,273.568,2,0.2,-34.20
114251-10003684-1,CA-2011-114251,05/11/2011,10/11/2011,Standard Class,13.194,2,0.7,-8.80
114251-10003716-1,CA-2011-114251,05/11/2011,10/11/2011,Standard Class,1080.096,6,0.2,-94.51
114251-10001101-5,CA-2011-114251,05/11/2011,10/11/2011,Standard Class,51.56,5,0.2,-6.45
114251-10004864-5,CA-2011-114251,05/11/2011,10/11/2011,Standard Class,58.416,2,0.2,16.79
116379-10001543-5,CA-2013-116379,08/11/2013,13/11/2013,Standard Class,57.584,2,0.2,20.15
144477-10000914-3,US-2013-144477,13/08/2013,15/08/2013,Second Class,37.312,4,0.2,2.80
108210-10002293-7,CA-2013-108210,31/05/2013,01/06/2013,Same Day,79.96,5,0.2,8.00
108210-10000109-2,CA-2013-108210,31/05/2013,01/06/2013,Same Day,223.96,5,0.2,11.20
166835-10002574-2,CA-2014-166835,13/11/2014,15/11/2014,Second Class,221.024,2,0.2,-55.26
119641-10002445-1,CA-2013-119641,23/09/2013,27/09/2013,Standard Class,18.96,2,0,7.58
105781-10001802-3,CA-2013-105781,16/02/2013,20/02/2013,Standard Class,326.646,3,0.1,39.92
105781-10003628-8,CA-2013-105781,16/02/2013,20/02/2013,Standard Class,89.97,3,0,39.59
101364-10003984-2,CA-2011-101364,22/12/2011,26/12/2011,Standard Class,296.712,13,0.2,100.14
117898-10004459-1,CA-2012-117898,05/12/2012,11/12/2012,Standard Class,12.224,2,0.2,4.43
142293-10001109-8,CA-2014-142293,18/09/2014,21/09/2014,First Class,89.97,3,0,37.79
167395-10001293-2,CA-2014-167395,03/12/2014,05/12/2014,First Class,286.86,7,0,80.32
167395-10004977-9,CA-2014-167395,03/12/2014,05/12/2014,First Class,979.95,5,0,284.19
167395-10001935-4,CA-2014-167395,03/12/2014,05/12/2014,First Class,4.36,2,0,0.17
111962-10001308-1,CA-2011-111962,29/09/2011,04/10/2011,Standard Class,10.048,2,0.2,3.14
111962-10000046-8,CA-2011-111962,29/09/2011,04/10/2011,Standard Class,807.75,5,0,153.47
124261-10003504-3,CA-2014-124261,15/11/2014,20/11/2014,Standard Class,34.24,8,0,9.93
114321-10001797-5,CA-2011-114321,20/08/2011,25/08/2011,Standard Class,500.24,13,0,145.07
114321-10000246-2,CA-2011-114321,20/08/2011,25/08/2011,Standard Class,20.12,2,0,9.26
114321-10001359-8,CA-2011-114321,20/08/2011,25/08/2011,Standard Class,896.99,1,0,421.59
128062-10001583-5,CA-2011-128062,19/11/2011,22/11/2011,Second Class,5.88,1,0.2,1.98
100069-10004667-2,US-2012-100069,29/06/2012,03/07/2012,Standard Class,269.98,2,0,72.89
129294-10002615-3,CA-2014-129294,17/03/2014,22/03/2014,Standard Class,310.12,2,0,80.63
129294-10004236-7,CA-2014-129294,17/03/2014,22/03/2014,Standard Class,70.464,6,0.2,22.90
129294-10001757-1,CA-2014-129294,17/03/2014,22/03/2014,Standard Class,19.68,5,0.2,6.89
129294-10001154-1,CA-2014-129294,17/03/2014,22/03/2014,Standard Class,140.67,3,0,54.86
117086-10004834-4,CA-2012-117086,08/11/2012,12/11/2012,Standard Class,4404.9,5,0,1013.13
131303-10001074-6,CA-2014-131303,29/11/2014,03/12/2014,Standard Class,62.65,5,0,29.45
137127-10001641-9,CA-2013-137127,17/06/2013,23/06/2013,Standard Class,9.45,3,0,4.54
141782-10002230-2,CA-2014-141782,22/01/2014,26/01/2014,Standard Class,268.576,4,0.2,90.64
137505-10000617-3,CA-2014-137505,25/11/2014,25/11/2014,Same Day,364.08,2,0.2,9.10
137505-10001676-7,CA-2014-137505,25/11/2014,25/11/2014,Same Day,71.088,2,0.2,-1.78
140914-10000175-1,US-2011-140914,11/11/2011,15/11/2011,Standard Class,10.984,2,0.6,-7.96
140914-10003379-7,US-2011-140914,11/11/2011,15/11/2011,Standard Class,797.944,4,0.3,-57.00
158358-10002567-1,CA-2013-158358,05/03/2013,09/03/2013,Standard Class,159.98,2,0,57.59
113390-10003183-5,CA-2013-113390,12/10/2013,16/10/2013,Standard Class,5.344,2,0.2,0.67
113390-10001446-2,CA-2013-113390,12/10/2013,16/10/2013,Standard Class,27.72,3,0.2,3.47
158680-10000145-2,US-2013-158680,02/07/2013,03/07/2013,First Class,2.496,1,0.2,0.90
113705-10000476-8,CA-2014-113705,28/03/2014,30/03/2014,Second Class,8.26,2,0,3.80
113705-10001679-1,CA-2014-113705,28/03/2014,30/03/2014,Second Class,17.76,2,0,8.88
113705-10001128-3,CA-2014-113705,28/03/2014,30/03/2014,Second Class,332.94,3,0,9.99
113705-10002533-2,CA-2014-113705,28/03/2014,30/03/2014,Second Class,292.1,2,0,58.42
113705-10004006-2,CA-2014-113705,28/03/2014,30/03/2014,Second Class,206.1,5,0,55.65
113705-10002615-1,CA-2014-113705,28/03/2014,30/03/2014,Second Class,17.64,4,0,8.11
146913-10001854-1,CA-2013-146913,01/11/2013,06/11/2013,Standard Class,1403.92,5,0.2,70.20
159135-10000657-4,CA-2014-159135,05/11/2014,09/11/2014,Standard Class,4.3,2,0,1.42
121762-10000736-2,CA-2011-121762,15/02/2011,19/02/2011,Standard Class,239.97,3,0,86.39
121762-10001293-8,CA-2011-121762,15/02/2011,19/02/2011,Standard Class,81.96,2,0,22.95
121762-10000157-2,CA-2011-121762,15/02/2011,19/02/2011,Standard Class,238.62,2,0,4.77
123855-10000215-1,CA-2011-123855,18/06/2011,23/06/2011,Standard Class,139.8,5,0.2,12.23
101959-10001757-9,CA-2014-101959,01/03/2014,07/03/2014,Standard Class,9.84,2,0,4.72
101959-10002137-7,CA-2014-101959,01/03/2014,07/03/2014,Standard Class,7.78,1,0,3.50
102659-10000088-5,CA-2014-102659,10/12/2014,16/12/2014,Standard Class,54.9,5,0,26.90
142328-10000380-5,CA-2014-142328,08/12/2014,15/12/2014,Standard Class,50.04,6,0,25.02
123533-10001619-3,CA-2013-123533,25/11/2013,01/12/2013,Standard Class,339.92,5,0.2,8.50
123533-10001609-1,CA-2013-123533,25/11/2013,01/12/2013,Standard Class,10.528,4,0.2,3.42
123533-10002765-4,CA-2013-123533,25/11/2013,01/12/2013,Standard Class,42.384,2,0.2,4.24
104983-10000167-1,CA-2013-104983,04/07/2013,04/07/2013,Same Day,123.92,5,0.2,38.73
160234-10004434-1,CA-2013-160234,27/06/2013,04/07/2013,Standard Class,135.95,1,0,39.43
169019-10004995-2,CA-2011-169019,26/07/2011,30/07/2011,Standard Class,2177.584,8,0.8,-3701.89
169019-10004666-1,CA-2011-169019,26/07/2011,30/07/2011,Standard Class,17.496,3,0.6,-10.06
169019-10001524-1,CA-2011-169019,26/07/2011,30/07/2011,Standard Class,16.784,4,0.8,-26.85
169019-10002076-4,CA-2011-169019,26/07/2011,30/07/2011,Standard Class,431.136,9,0.2,-26.95
169019-10001679-8,CA-2011-169019,26/07/2011,30/07/2011,Standard Class,8.88,5,0.8,-13.32
169019-10003281-4,CA-2011-169019,26/07/2011,30/07/2011,Standard Class,4.836,2,0.8,-12.09
153178-10001944-4,CA-2013-153178,15/09/2013,19/09/2013,Standard Class,437.85,3,0,131.36
153178-10004390-6,CA-2013-153178,15/09/2013,19/09/2013,Standard Class,673.568,2,0.2,252.59
149748-10002120-2,CA-2012-149748,31/05/2012,02/06/2012,Second Class,274.8,5,0,134.65
149748-10004340-6,CA-2012-149748,31/05/2012,02/06/2012,Second Class,62.18,1,0,16.79
149748-10001847-8,CA-2012-149748,31/05/2012,02/06/2012,Second Class,8.28,2,0,2.98
155635-10000962-4,CA-2012-155635,09/05/2012,13/05/2012,Standard Class,48.81,3,0,23.92
114377-10004754-1,US-2011-114377,05/11/2011,05/11/2011,Same Day,149.9,5,0,40.47
144491-10001811-1,CA-2014-144491,28/03/2014,02/04/2014,Standard Class,1023.332,5,0.32,-30.10
144491-10004063-6,CA-2014-144491,28/03/2014,02/04/2014,Standard Class,600.558,3,0.3,-8.58
144491-10004901-3,CA-2014-144491,28/03/2014,02/04/2014,Standard Class,39.992,1,0.2,7.00
144491-10001714-2,CA-2014-144491,28/03/2014,02/04/2014,Standard Class,211.246,2,0.3,-66.39
127166-10003134-5,CA-2011-127166,21/05/2011,23/05/2011,Second Class,56.064,6,0.2,21.02
127166-10003396-1,CA-2011-127166,21/05/2011,23/05/2011,Second Class,107.772,2,0.3,-29.25
127166-10001560-4,CA-2011-127166,21/05/2011,23/05/2011,Second Class,4.832,1,0.2,1.63
127166-10000977-1,CA-2011-127166,21/05/2011,23/05/2011,Second Class,18.24,3,0.8,-31.01
125920-10003429-3,CA-2013-125920,22/05/2013,29/05/2013,Standard Class,3.798,3,0.8,-5.89
128608-10001374-1,CA-2012-128608,12/01/2012,17/01/2012,Standard Class,10.368,2,0.2,1.56
128608-10004977-2,CA-2012-128608,12/01/2012,17/01/2012,Standard Class,235.188,2,0.4,-43.12
128608-10000912-2,CA-2012-128608,12/01/2012,17/01/2012,Standard Class,26.376,4,0.4,2.64
128608-10000487-1,CA-2012-128608,12/01/2012,17/01/2012,Standard Class,10.384,2,0.2,2.21
128608-10002262-1,CA-2012-128608,12/01/2012,17/01/2012,Standard Class,107.118,3,0.4,-21.42
137918-10000898-9,CA-2014-137918,30/09/2014,07/10/2014,Standard Class,97.3,7,0,28.22
122973-10004182-3,CA-2012-122973,18/07/2012,20/07/2012,Second Class,3.328,2,0.2,1.21
122973-10002468-1,CA-2012-122973,18/07/2012,20/07/2012,Second Class,135.99,1,0,36.72
122973-10002364-7,CA-2012-122973,18/07/2012,20/07/2012,Second Class,7.38,1,0,2.14
136322-10002878-4,CA-2013-136322,22/10/2013,27/10/2013,Standard Class,45.568,2,0.2,9.68
136322-10004817-2,CA-2013-136322,22/10/2013,27/10/2013,Standard Class,28.752,8,0.7,-21.08
107209-10001146-1,CA-2014-107209,28/07/2014,02/08/2014,Second Class,194.848,4,0.2,12.18
145093-10001116-2,CA-2014-145093,22/07/2014,27/07/2014,Standard Class,2.112,2,0.8,-3.38
139640-10000304-2,US-2011-139640,07/11/2011,11/11/2011,Second Class,25.92,5,0.2,9.07
139640-10002240-1,US-2011-139640,07/11/2011,11/11/2011,Second Class,120.768,4,0.2,9.06
117583-10001246-2,CA-2013-117583,28/11/2013,01/12/2013,First Class,25.92,4,0,12.44
117583-10000658-3,CA-2013-117583,28/11/2013,01/12/2013,First Class,34.65,3,0,9.70
117583-10000100-2,CA-2013-117583,28/11/2013,01/12/2013,First Class,204.95,5,0,100.43
117583-10004233-7,CA-2013-117583,28/11/2013,01/12/2013,First Class,79.95,5,0,38.38
162201-10002581-1,CA-2012-162201,08/06/2012,12/06/2012,Standard Class,173.488,7,0.2,54.22
162201-10000046-5,CA-2012-162201,08/06/2012,12/06/2012,Standard Class,516.96,4,0.2,-6.46
162201-10001185-1,CA-2012-162201,08/06/2012,12/06/2012,Standard Class,173.208,7,0.2,45.47
162201-10003856-4,CA-2012-162201,08/06/2012,12/06/2012,Standard Class,4.448,2,0.2,0.33
162201-10001982-9,CA-2012-162201,08/06/2012,12/06/2012,Standard Class,9,3,0.2,3.15
162201-10001215-4,CA-2012-162201,08/06/2012,12/06/2012,Standard Class,42.24,10,0.2,13.20
162201-10002429-1,CA-2012-162201,08/06/2012,12/06/2012,Standard Class,18.264,2,0.7,-13.39
164406-10003287-1,US-2011-164406,15/08/2011,19/08/2011,Standard Class,152.91,3,0,42.81
164406-10000167-9,US-2011-164406,15/08/2011,19/08/2011,Standard Class,92.94,3,0,41.82
164406-10002309-1,US-2011-164406,15/08/2011,19/08/2011,Standard Class,17.856,4,0.2,6.25
164406-10003638-4,US-2011-164406,15/08/2011,19/08/2011,Standard Class,46.44,3,0.2,15.09
164406-10003833-1,US-2011-164406,15/08/2011,19/08/2011,Standard Class,195.136,4,0.2,-12.20
169999-10001511-1,CA-2014-169999,20/06/2014,27/06/2014,Standard Class,129.3,2,0,6.47
169999-10004728-1,CA-2014-169999,20/06/2014,27/06/2014,Standard Class,11.568,3,0.2,3.76
152842-10004218-2,US-2014-152842,17/07/2014,24/07/2014,Standard Class,242.352,3,0.2,15.15
113257-10004171-3,CA-2011-113257,16/12/2011,18/12/2011,Second Class,319.968,4,0.2,95.99
113257-10001706-8,CA-2011-113257,16/12/2011,18/12/2011,Second Class,8.624,7,0.6,-2.59
133963-10001526-3,CA-2011-133963,18/05/2011,22/05/2011,Second Class,3.984,1,0.2,1.44
130302-10002001-8,CA-2014-130302,15/09/2014,20/09/2014,Standard Class,895.944,7,0.2,190.39
126627-10004963-1,CA-2013-126627,11/10/2013,13/10/2013,First Class,14,4,0.6,-6.30
126627-10001597-1,CA-2013-126627,11/10/2013,13/10/2013,First Class,16.392,2,0.8,-26.23
125402-10000141-1,US-2013-125402,26/09/2013,02/10/2013,Standard Class,10.9,5,0,5.12
125402-10003923-2,US-2013-125402,26/09/2013,02/10/2013,Standard Class,29.6,2,0,14.80
125402-10001771-4,US-2013-125402,26/09/2013,02/10/2013,Standard Class,4.98,1,0,2.29
125402-10001943-4,US-2013-125402,26/09/2013,02/10/2013,Standard Class,479.976,3,0.2,161.99
125402-10003356-4,US-2013-125402,26/09/2013,02/10/2013,Standard Class,44.736,8,0.2,4.47
125402-10002255-5,US-2013-125402,26/09/2013,02/10/2013,Standard Class,5.76,2,0,1.67
125402-10000665-4,US-2013-125402,26/09/2013,02/10/2013,Standard Class,483.136,4,0.2,60.39
163867-10001771-1,CA-2011-163867,03/06/2011,06/06/2011,First Class,15.936,4,0.2,5.18
163867-10001475-6,CA-2011-163867,03/06/2011,06/06/2011,First Class,61.544,7,0.6,-40.00
163867-10000877-1,CA-2011-163867,03/06/2011,06/06/2011,First Class,132.696,3,0.2,9.95
169327-10001492-4,CA-2014-169327,03/09/2014,05/09/2014,Second Class,43.1,5,0,11.21
169327-10004188-5,CA-2014-169327,03/09/2014,05/09/2014,Second Class,511.5,5,0,132.99
169327-10004330-1,CA-2014-169327,03/09/2014,05/09/2014,Second Class,147.92,5,0.2,46.23
142979-10002987-3,CA-2011-142979,12/04/2011,18/04/2011,Standard Class,39.68,2,0,16.27
158155-10000732-1,CA-2013-158155,03/05/2013,07/05/2013,Standard Class,12.56,2,0,4.02
158155-10001670-9,CA-2013-158155,03/05/2013,07/05/2013,Standard Class,90.48,3,0.2,33.93
158155-10000533-1,CA-2013-158155,03/05/2013,07/05/2013,Standard Class,13.08,2,0,6.02
158155-10002253-2,CA-2013-158155,03/05/2013,07/05/2013,Standard Class,214.7,5,0,83.73
138870-10002396-5,CA-2014-138870,20/06/2014,24/06/2014,Standard Class,50.32,4,0,21.13
138870-10004438-2,CA-2014-138870,20/06/2014,24/06/2014,Standard Class,24.56,2,0,11.54
120950-10000587-4,CA-2011-120950,06/11/2011,11/11/2011,Standard Class,43.68,6,0,20.97
164301-10001889-3,CA-2012-164301,26/03/2012,30/03/2012,Standard Class,3393.68,8,0,610.86
113278-10001590-6,CA-2014-113278,15/01/2014,21/01/2014,Standard Class,67.4,5,0,17.52
113278-10003472-2,CA-2014-113278,15/01/2014,21/01/2014,Standard Class,2.52,2,0,0.10
113278-10000169-6,CA-2014-113278,15/01/2014,21/01/2014,Standard Class,67.8,4,0,1.36
113278-10002562-1,CA-2014-113278,15/01/2014,21/01/2014,Standard Class,18.76,2,0,5.25
113278-10001445-1,CA-2014-113278,15/01/2014,21/01/2014,Standard Class,12.12,4,0,2.55
113278-10004156-1,CA-2014-113278,15/01/2014,21/01/2014,Standard Class,11.34,1,0,5.56
113278-10004469-1,CA-2014-113278,15/01/2014,21/01/2014,Standard Class,159.8,4,0,70.31
113278-10001037-1,CA-2014-113278,15/01/2014,21/01/2014,Standard Class,18.96,2,0,8.53
116981-10002615-1,US-2012-116981,26/03/2012,28/03/2012,Second Class,1085.42,7,0,282.21
116981-10000595-1,US-2012-116981,26/03/2012,28/03/2012,Second Class,13.11,3,0,3.41
114195-10002253-6,CA-2011-114195,01/11/2011,03/11/2011,First Class,68.704,2,0.2,16.32
114195-10000494-3,CA-2011-114195,01/11/2011,03/11/2011,First Class,3.132,2,0.7,-2.61
114195-10001658-2,CA-2011-114195,01/11/2011,03/11/2011,First Class,22.428,3,0.7,-17.94
146269-10003208-2,CA-2014-146269,07/10/2014,07/10/2014,Same Day,290.336,2,0.2,32.66
146269-10004790-1,CA-2014-146269,07/10/2014,07/10/2014,Same Day,19.152,2,0.2,1.20
100587-10004609-6,CA-2013-100587,11/12/2013,15/12/2013,Standard Class,6.48,1,0,3.11
166653-10003055-6,CA-2013-166653,23/09/2013,25/09/2013,Second Class,63.968,2,0.2,19.99
130855-10003936-6,CA-2012-130855,29/12/2012,05/01/2013,Standard Class,6.36,2,0,0.06
166324-10000078-8,US-2014-166324,21/04/2014,22/04/2014,First Class,848.544,4,0.2,-21.21
166324-10000174-8,US-2014-166324,21/04/2014,22/04/2014,First Class,8.7,5,0.7,-6.38
166324-10004080-1,US-2014-166324,21/04/2014,22/04/2014,First Class,122.382,3,0.4,-24.48
122581-10002961-5,CA-2013-122581,22/08/2013,26/08/2013,Standard Class,573.174,7,0.1,63.69
104297-10000474-8,CA-2012-104297,29/05/2012,31/05/2012,First Class,85.056,3,0.2,28.71
153927-10000138-1,CA-2011-153927,12/08/2011,13/08/2011,First Class,14.04,3,0,6.74
153927-10000023-2,CA-2011-153927,12/08/2011,13/08/2011,First Class,272.61,13,0,98.14
112291-10001415-1,CA-2011-112291,03/04/2011,08/04/2011,Standard Class,11.16,2,0,5.58
112291-10001284-6,CA-2011-112291,03/04/2011,08/04/2011,Standard Class,62.31,3,0,22.43
112291-10000736-1,CA-2011-112291,03/04/2011,08/04/2011,Standard Class,159.98,2,0,57.59
146997-10003467-5,CA-2011-146997,24/01/2011,28/01/2011,Standard Class,5.94,3,0,0.00
169607-10000477-9,CA-2014-169607,13/10/2014,16/10/2014,First Class,9.96,2,0,4.68
127544-10000736-7,CA-2012-127544,08/08/2012,12/08/2012,Standard Class,79.99,1,0,28.80
166499-10002467-8,CA-2014-166499,20/03/2014,21/03/2014,First Class,8.94,3,0,2.41
115441-10004996-2,US-2013-115441,26/07/2013,29/07/2013,Second Class,20.62,2,0,9.69
115441-10003116-1,US-2013-115441,26/07/2013,29/07/2013,Second Class,124.25,7,0,48.46
115441-10002262-2,US-2013-115441,26/07/2013,29/07/2013,Second Class,297.55,5,0,83.31
115441-10004626-4,US-2013-115441,26/07/2013,29/07/2013,Second Class,403.56,4,0,96.85
115441-10001756-9,US-2013-115441,26/07/2013,29/07/2013,Second Class,95.2,5,0,27.61
115049-10004859-1,CA-2011-115049,26/09/2011,01/10/2011,Standard Class,153.824,11,0.2,38.46
156342-10001725-6,CA-2011-156342,17/06/2011,20/06/2011,Second Class,62.016,2,0.2,22.48
112830-10004306-4,CA-2013-112830,07/06/2013,11/06/2013,Standard Class,466.32,3,0.2,34.97
112830-10004845-8,CA-2013-112830,07/06/2013,11/06/2013,Standard Class,82.64,2,0.2,0.00
117380-10000198-3,US-2011-117380,28/03/2011,03/04/2011,Standard Class,330.588,1,0.4,-143.25
117646-10000036-2,CA-2014-117646,22/08/2014,26/08/2014,Standard Class,237.096,3,0.2,20.75
117646-10001037-2,CA-2014-117646,22/08/2014,26/08/2014,Standard Class,22.752,3,0.2,7.11
117646-10001950-6,CA-2014-117646,22/08/2014,26/08/2014,Standard Class,6.672,1,0.2,2.09
122609-10004587-2,CA-2011-122609,12/11/2011,18/11/2011,Standard Class,25.128,3,0.6,-6.91
122609-10002567-1,CA-2011-122609,12/11/2011,18/11/2011,Standard Class,127.984,2,0.2,25.60
129007-10004973-1,US-2012-129007,13/09/2012,15/09/2012,First Class,131.88,7,0,55.39
129007-10001628-2,US-2012-129007,13/09/2012,15/09/2012,First Class,25.032,3,0.2,7.82
129007-10000155-7,US-2012-129007,13/09/2012,15/09/2012,First Class,717.72,3,0.2,71.77
129007-10002379-2,US-2012-129007,13/09/2012,15/09/2012,First Class,207.35,5,0,24.88
129007-10004018-4,US-2012-129007,13/09/2012,15/09/2012,First Class,44.67,3,0,12.06
129007-10000994-2,US-2012-129007,13/09/2012,15/09/2012,First Class,209.7,2,0,100.66
157231-10002852-1,US-2011-157231,05/04/2011,09/04/2011,Standard Class,115.36,7,0,56.53
132388-10001714-3,CA-2012-132388,10/10/2012,12/10/2012,First Class,362.136,3,0.2,-54.32
